hm	hc	α	c	v	r	z	pd	w	obj	status
3.5	0.5	0.1	2.0	0.2	0.5	-0.07353252422223598	11.20207120560238	2.95883622238633	19.130513069234375	LOCALLY_SOLVED
4.0	0.5	0.1	2.0	0.2	0.5	-0.07387062245581742	11.21892038802015	2.950836661722992	18.99042038194914	LOCALLY_SOLVED
3.0	1.0	0.1	2.0	0.2	0.5	-0.07353252422223644	11.15207120560238	2.958836222386331	19.130513069234375	LOCALLY_SOLVED
3.5	1.0	0.1	2.0	0.2	0.5	-0.07387062245581807	11.16892038802015	2.9508366617229935	18.99042038194915	LOCALLY_SOLVED
4.0	1.0	0.1	2.0	0.2	0.5	-0.07421139032611444	11.185769869021241	2.9428386421684	18.850829492051886	LOCALLY_SOLVED
3.0	1.5	0.1	2.0	0.2	0.5	-0.0738706224558178	11.11892038802015	2.950836661722993	18.990420381949143	LOCALLY_SOLVED
3.5	1.5	0.1	2.0	0.2	0.5	-0.07421139032611412	11.13576986902124	2.942838642168398	18.85082949205188	LOCALLY_SOLVED
4.0	1.5	0.1	2.0	0.2	0.5	-0.07455485715795954	11.152619644227624	2.934842173611323	18.711740418598023	LOCALLY_SOLVED
3.0	0.5	0.15	2.0	0.2	0.5	-0.07438278452302947	11.21919472012766	2.9388402133942146	18.781222227068447	LOCALLY_SOLVED
3.5	0.5	0.15	2.0	0.2	0.5	-0.07490105268821258	11.244469709125584	2.926847266015214	18.573153180903304	LOCALLY_SOLVED
4.0	0.5	0.15	2.0	0.2	0.5	-0.07542552837563622	11.269745339427669	2.9148578534030887	18.366213309315242	LOCALLY_SOLVED
3.0	1.0	0.15	2.0	0.2	0.5	-0.07490105268821202	11.169469709125583	2.926847266015212	18.5731531809033	LOCALLY_SOLVED
3.5	1.0	0.15	2.0	0.2	0.5	-0.07542552837563617	11.19474533942767	2.9148578534030887	18.366213309315242	LOCALLY_SOLVED
4.0	1.0	0.15	2.0	0.2	0.5	-0.07595631516796993	11.220021594727095	2.9028720097583105	18.160402679528218	LOCALLY_SOLVED
3.0	1.5	0.15	2.0	0.2	0.5	-0.07542552837563662	11.11974533942767	2.91485785340309	18.366213309315246	LOCALLY_SOLVED
3.5	1.5	0.15	2.0	0.2	0.5	-0.07595631516796969	11.145021594727094	2.9028720097583096	18.16040267952822	LOCALLY_SOLVED
4.0	1.5	0.15	2.0	0.2	0.5	-0.07649351886253015	11.170298457970203	2.8908897696687537	17.95572136016316	LOCALLY_SOLVED
3.0	0.5	0.1	1.0	0.3	0.5	0.047062720934187674	10.864505519887441	2.595357490269387	22.653678594314513	LOCALLY_SOLVED
3.5	0.5	0.1	1.0	0.3	0.5	0.047134421152344154	10.881483643819445	2.5873071461845845	22.502767982292973	LOCALLY_SOLVED
4.0	0.5	0.1	1.0	0.3	0.5	0.047206116394473085	10.898463332998103	2.579258371463957	22.35235701234684	LOCALLY_SOLVED
3.0	1.0	0.1	1.0	0.3	0.5	0.047134421152343925	10.831483643819444	2.5873071461845845	22.502767982292976	LOCALLY_SOLVED
3.5	1.0	0.1	1.0	0.3	0.5	0.04720611639447259	10.848463332998103	2.579258371463958	22.352357012346857	LOCALLY_SOLVED
4.0	1.0	0.1	1.0	0.3	0.5	0.047277802669538856	10.865444598385853	2.5712111786538094	22.2024456823016	LOCALLY_SOLVED
3.0	1.5	0.1	1.0	0.3	0.5	0.0472061163944728	10.798463332998104	2.579258371463957	22.352357012346836	LOCALLY_SOLVED
3.5	1.5	0.1	1.0	0.3	0.5	0.047277802669539196	10.815444598385854	2.571211178653808	22.202445682301583	LOCALLY_SOLVED
4.0	1.5	0.1	1.0	0.3	0.5	0.04734947589218502	10.832427451036256	2.5631655804285254	22.053033989969876	LOCALLY_SOLVED
3.0	0.5	0.15	1.0	0.3	0.5	0.04731364117149094	10.898935825608797	2.567188179420863	22.127677381558748	LOCALLY_SOLVED
3.5	0.5	0.15	1.0	0.3	0.5	0.04742113188064206	10.924411902094736	2.5551215895921437	21.9041219331516	LOCALLY_SOLVED
4.0	0.5	0.15	1.0	0.3	0.5	0.04752857415856761	10.949891600306312	2.543058645523897	21.681690659667723	LOCALLY_SOLVED
3.0	1.0	0.15	1.0	0.3	0.5	0.047421131880642196	10.849411902094737	2.5551215895921437	21.9041219331516	LOCALLY_SOLVED
3.5	1.0	0.15	1.0	0.3	0.5	0.04752857415856754	10.874891600306313	2.543058645523897	21.681690659667716	LOCALLY_SOLVED
4.0	1.0	0.15	1.0	0.3	0.5	0.047635953131934514	10.900374958566507	2.5309993914346154	21.460383553584904	LOCALLY_SOLVED
3.0	1.5	0.15	1.0	0.3	0.5	0.04752857415856764	10.799891600306312	2.5430586455238964	21.681690659667723	LOCALLY_SOLVED
3.5	1.5	0.15	1.0	0.3	0.5	0.047635953131934076	10.82537495856651	2.5309993914346167	21.4603835535849	LOCALLY_SOLVED
4.0	1.5	0.15	1.0	0.3	0.5	0.04774325340036307	10.85086201567658	2.5189438722275215	21.24020060731666	LOCALLY_SOLVED
3.0	0.5	0.1	1.5	0.3	0.5	-0.009183153567630584	11.02679176626781	2.7806356490687874	20.943048722618975	LOCALLY_SOLVED
3.5	0.5	0.1	1.5	0.3	0.5	-0.009307148075996753	11.043717255419493	2.772613280243931	20.797237605669856	LOCALLY_SOLVED
4.0	0.5	0.1	1.5	0.3	0.5	-0.00943244599227219	11.060643775669185	2.7645924971320897	20.651926855069252	LOCALLY_SOLVED
3.0	1.0	0.1	1.5	0.3	0.5	-0.009307148075997508	10.993717255419496	2.7726132802439336	20.79723760566986	LOCALLY_SOLVED
3.5	1.0	0.1	1.5	0.3	0.5	-0.009432445992272193	11.010643775669184	2.7645924971320897	20.651926855069267	LOCALLY_SOLVED
4.0	1.0	0.1	1.5	0.3	0.5	-0.009559063841949822	11.027571331400427	2.7565733112723945	20.507116476161563	LOCALLY_SOLVED
3.0	1.5	0.1	1.5	0.3	0.5	-0.009432445992272049	10.960643775669183	2.764592497132088	20.65192685506926	LOCALLY_SOLVED
3.5	1.5	0.1	1.5	0.3	0.5	-0.009559063841949494	10.977571331400428	2.7565733112723927	20.507116476161556	LOCALLY_SOLVED
4.0	1.5	0.1	1.5	0.3	0.5	-0.009687018403383279	10.994499926989818	2.7485557343090488	20.362806474378967	LOCALLY_SOLVED
3.0	0.5	0.15	1.5	0.3	0.5	-0.00962287297504866	11.06103549893962	2.752564320946783	20.434898927786634	LOCALLY_SOLVED
3.5	0.5	0.15	1.5	0.3	0.5	-0.009816326712361038	11.086429566805982	2.740539777992408	20.21899685524323	LOCALLY_SOLVED
4.0	0.5	0.15	1.5	0.3	0.5	-0.010012865364454879	11.111825993989429	2.7285189081981214	20.00422065630604	LOCALLY_SOLVED
3.0	1.0	0.15	1.5	0.3	0.5	-0.00981632671236071	11.011429566805981	2.7405397779924057	20.21899685524322	LOCALLY_SOLVED
3.5	1.0	0.15	1.5	0.3	0.5	-0.010012865364454754	11.036825993989433	2.728518908198122	20.004220656306043	LOCALLY_SOLVED
4.0	1.0	0.15	1.5	0.3	0.5	-0.01021254844273524	11.06222479516019	2.716501752041682	19.790570350312585	LOCALLY_SOLVED
3.0	1.5	0.15	1.5	0.3	0.5	-0.01001286536445451	10.96182599398943	2.728518908198121	20.004220656306046	LOCALLY_SOLVED
3.5	1.5	0.15	1.5	0.3	0.5	-0.010212548442735506	10.98722479516019	2.7165017520416828	19.790570350312596	LOCALLY_SOLVED
4.0	1.5	0.15	1.5	0.3	0.5	-0.01041543684695152	11.01262598492912	2.7044883505579973	19.578045957084377	LOCALLY_SOLVED
3.0	0.5	0.1	2.0	0.3	0.5	-0.06329135984318696	11.187082358662416	2.9642882994784943	19.308381193704346	LOCALLY_SOLVED
3.5	0.5	0.1	2.0	0.3	0.5	-0.06359726316747022	11.203945364086831	2.956286851215441	19.167746590016357	LOCALLY_SOLVED
4.0	0.5	0.1	2.0	0.3	0.5	-0.06390564391008421	11.220808792574868	2.9482869632298105	19.02761352238901	LOCALLY_SOLVED
3.0	1.0	0.1	2.0	0.3	0.5	-0.06359726316747087	11.15394536408683	2.9562868512154425	19.167746590016364	LOCALLY_SOLVED
3.5	1.0	0.1	2.0	0.3	0.5	-0.06390564391008483	11.170808792574867	2.948286963229812	19.02761352238902	LOCALLY_SOLVED
4.0	1.0	0.1	2.0	0.3	0.5	-0.06421652972619009	11.187672641155762	2.9402886457687725	18.887982007492518	LOCALLY_SOLVED
3.0	1.5	0.1	2.0	0.3	0.5	-0.06390564391008434	11.120808792574868	2.948286963229811	19.02761352238901	LOCALLY_SOLVED
3.5	1.5	0.1	2.0	0.3	0.5	-0.06421652972618984	11.137672641155762	2.9402886457687725	18.88798200749251	LOCALLY_SOLVED
4.0	1.5	0.1	2.0	0.3	0.5	-0.06452994866384872	11.15453690674262	2.932291909159759	18.748852062228774	LOCALLY_SOLVED
3.0	0.5	0.15	2.0	0.3	0.5	-0.06437292078628891	11.221104722020991	2.9362900792091464	18.81835433759103	LOCALLY_SOLVED
3.5	0.5	0.15	2.0	0.3	0.5	-0.06484592917082393	11.24640158612949	2.9242967638110886	18.610223703735368	LOCALLY_SOLVED
4.0	0.5	0.15	2.0	0.3	0.5	-0.06532476610568985	11.271699373770547	2.9123070523701595	18.40322167926875	LOCALLY_SOLVED
3.0	1.0	0.15	2.0	0.3	0.5	-0.06484592917082342	11.17140158612949	2.9242967638110873	18.610223703735365	LOCALLY_SOLVED
3.5	1.0	0.15	2.0	0.3	0.5	-0.06532476610568956	11.196699373770546	2.9123070523701577	18.40322167926875	LOCALLY_SOLVED
4.0	1.0	0.15	2.0	0.3	0.5	-0.06580953072750653	11.22199807318053	2.9003209806366916	18.197348323871847	LOCALLY_SOLVED
3.0	1.5	0.15	2.0	0.3	0.5	-0.06532476610569005	11.121699373770548	2.91230705237016	18.403221679268754	LOCALLY_SOLVED
3.5	1.5	0.15	2.0	0.3	0.5	-0.06580953072750571	11.146998073180526	2.900320980636688	18.19734832387185	LOCALLY_SOLVED
4.0	1.5	0.15	2.0	0.3	0.5	-0.06630032432268472	11.172297671937692	2.8883385847815797	17.99260369849109	LOCALLY_SOLVED
3.0	0.5	0.1	1.0	0.4	0.5	0.058809299427436276	10.865763976672337	2.591980629764892	22.70172971734911	LOCALLY_SOLVED
3.5	0.5	0.1	1.0	0.4	0.5	0.05892248771644318	10.882754607009963	2.583926874536172	22.550808466346812	LOCALLY_SOLVED
4.0	0.5	0.1	1.0	0.4	0.5	0.05903594494169878	10.899746923098794	2.5758747049554107	22.40038676759058	LOCALLY_SOLVED
3.0	1.0	0.1	1.0	0.4	0.5	0.0589224877164422	10.832754607009962	2.5839268745361736	22.55080846634681	LOCALLY_SOLVED
3.5	1.0	0.1	1.0	0.4	0.5	0.059035944941698656	10.849746923098792	2.5758747049554107	22.40038676759059	LOCALLY_SOLVED
4.0	1.0	0.1	1.0	0.4	0.5	0.059149669695479426	10.866740937317534	2.567824133991311	22.250464617894288	LOCALLY_SOLVED
3.0	1.5	0.1	1.0	0.4	0.5	0.05903594494169911	10.799746923098795	2.5758747049554094	22.40038676759058	LOCALLY_SOLVED
3.5	1.5	0.1	1.0	0.4	0.5	0.05914966969547931	10.816740937317535	2.5678241339913104	22.250464617894284	LOCALLY_SOLVED
4.0	1.5	0.1	1.0	0.4	0.5	0.05926366050704816	10.833736662156012	2.5597751747482183	22.101042014044793	LOCALLY_SOLVED
3.0	0.5	0.15	1.0	0.4	0.5	0.05920663193846672	10.900238585124324	2.5637994520802727	22.17569087294057	LOCALLY_SOLVED
3.5	0.5	0.15	1.0	0.4	0.5	0.05937791584103254	10.925734110216245	2.5517278404678194	21.952118952801804	LOCALLY_SOLVED
4.0	0.5	0.15	1.0	0.4	0.5	0.0595497912993442	10.951233541193329	2.5396599151610584	21.7296709961688	LOCALLY_SOLVED
3.0	1.0	0.15	1.0	0.4	0.5	0.05937791584103234	10.850734110216246	2.5517278404678208	21.952118952801808	LOCALLY_SOLVED
3.5	1.0	0.15	1.0	0.4	0.5	0.05954979129934368	10.87623354119333	2.5396599151610593	21.729670996168792	LOCALLY_SOLVED
4.0	1.0	0.15	1.0	0.4	0.5	0.05972225261903995	10.901736921453283	2.5275957219157434	21.508346991896126	LOCALLY_SOLVED
3.0	1.5	0.15	1.0	0.4	0.5	0.05954979129934395	10.801233541193328	2.539659915161059	21.7296709961688	LOCALLY_SOLVED
3.5	1.5	0.15	1.0	0.4	0.5	0.05972225261904004	10.826736921453284	2.527595721915744	21.508346991896133	LOCALLY_SOLVED
4.0	1.5	0.15	1.0	0.4	0.5	0.05989529374808611	10.852244294981123	2.5155353072138307	21.288146928696765	LOCALLY_SOLVED
3.0	0.5	0.1	1.5	0.4	0.5	0.0017165479370093294	11.028376434839707	2.7776618203944565	20.985869319738555	LOCALLY_SOLVED
3.5	0.5	0.1	1.5	0.4	0.5	0.001628413636654538	11.045315593548585	2.7696376403105973	20.840032195031867	LOCALLY_SOLVED
4.0	0.5	0.1	1.5	0.4	0.5	0.0015391964976690384	11.062255908290782	2.76161506998464	20.69469526053764	LOCALLY_SOLVED
3.0	1.0	0.1	1.5	0.4	0.5	0.0016284136366541576	10.995315593548588	2.769637640310598	20.84003219503187	LOCALLY_SOLVED
3.5	1.0	0.1	1.5	0.4	0.5	0.0015391964976685683	11.012255908290783	2.7616150699846407	20.694695260537628	LOCALLY_SOLVED
4.0	1.0	0.1	1.5	0.4	0.5	0.0014488819295659077	11.029197384862895	2.753594121404501	20.549858519890655	LOCALLY_SOLVED
3.0	1.5	0.1	1.5	0.4	0.5	0.0015391964976685583	10.962255908290782	2.7616150699846407	20.694695260537625	LOCALLY_SOLVED
3.5	1.5	0.1	1.5	0.4	0.5	0.0014488819295659214	10.979197384862896	2.7535941214045017	20.549858519890655	LOCALLY_SOLVED
4.0	1.5	0.1	1.5	0.4	0.5	0.0013574551107654565	10.996140029073915	2.7455748066703425	20.405521976792162	LOCALLY_SOLVED
3.0	0.5	0.15	1.5	0.4	0.5	0.0014033084869947584	11.062668560650014	2.7495842590459976	20.477627723413896	LOCALLY_SOLVED
3.5	0.5	0.15	1.5	0.4	0.5	0.0012649009843218567	11.088083846744542	2.7375571379957635	20.26168563501114	LOCALLY_SOLVED
4.0	0.5	0.15	1.5	0.4	0.5	0.0011239225646795642	11.1135017862469	2.725533748345353	20.046869008224924	LOCALLY_SOLVED
3.0	1.0	0.15	1.5	0.4	0.5	0.0012649009843220948	11.013083846744541	2.7375571379957617	20.261685635011137	LOCALLY_SOLVED
3.5	1.0	0.15	1.5	0.4	0.5	0.0011239225646797405	11.0385017862469	2.7255337483453523	20.046869008224913	LOCALLY_SOLVED
4.0	1.0	0.15	1.5	0.4	0.5	0.0009803205667334944	11.063922398881527	2.713514132192973	19.833177856307785	LOCALLY_SOLVED
3.0	1.5	0.15	1.5	0.4	0.5	0.0011239225646795467	10.963501786246901	2.725533748345353	20.046869008224917	LOCALLY_SOLVED
3.5	1.5	0.15	1.5	0.4	0.5	0.0009803205667335633	10.988922398881526	2.713514132192973	19.833177856307785	LOCALLY_SOLVED
4.0	1.5	0.15	1.5	0.4	0.5	0.0008340410579861751	11.01434570441885	2.701498332233125	19.620612192880156	LOCALLY_SOLVED
3.0	0.5	0.1	2.0	0.4	0.5	-0.05317626760428657	11.18892613358569	2.9616720191367096	19.346466342886387	LOCALLY_SOLVED
3.5	0.5	0.1	2.0	0.4	0.5	-0.05345134475408964	11.205803435887482	2.9536700475050255	19.205793289428925	LOCALLY_SOLVED
4.0	0.5	0.1	2.0	0.4	0.5	-0.05372872496339822	11.222681284875131	2.945669665252837	19.06562153483603	LOCALLY_SOLVED
3.0	1.0	0.1	2.0	0.4	0.5	-0.05345134475408995	11.155803435887485	2.9536700475050264	19.20579328942893	LOCALLY_SOLVED
3.5	1.0	0.1	2.0	0.4	0.5	-0.05372872496339867	11.172681284875132	2.945669665252837	19.065621534836033	LOCALLY_SOLVED
4.0	1.0	0.1	2.0	0.4	0.5	-0.05400843449882223	11.189559678909252	2.937670883074807	18.92595109365439	LOCALLY_SOLVED
3.0	1.5	0.1	2.0	0.4	0.5	-0.053728724963398866	11.122681284875135	2.9456696652528382	19.065621534836026	LOCALLY_SOLVED
3.5	1.5	0.1	2.0	0.4	0.5	-0.05400843449882223	11.139559678909253	2.9376708830748073	18.925951093654394	LOCALLY_SOLVED
4.0	1.5	0.1	2.0	0.4	0.5	-0.05429050000598542	11.156438616251735	2.9296737117523355	18.786781980637674	LOCALLY_SOLVED
3.0	0.5	0.15	2.0	0.4	0.5	-0.05414917107559819	11.222999079779509	2.9336720953793782	18.856303870195138	LOCALLY_SOLVED
3.5	0.5	0.15	2.0	0.4	0.5	-0.05457494851616339	11.24831809506305	2.921678162154274	18.648114210750098	LOCALLY_SOLVED
4.0	0.5	0.15	2.0	0.4	0.5	-0.05500614951043299	11.273638324253096	2.909687902483269	18.441052607548116	LOCALLY_SOLVED
3.0	1.0	0.15	2.0	0.4	0.5	-0.05457494851616381	11.173318095063054	2.921678162154276	18.6481142107501	LOCALLY_SOLVED
3.5	1.0	0.15	2.0	0.4	0.5	-0.05500614951043234	11.198638324253094	2.9096879024832667	18.44105260754811	LOCALLY_SOLVED
4.0	1.0	0.15	2.0	0.4	0.5	-0.055442868305555885	11.223959760335344	2.897701353722229	18.23511911273962	LOCALLY_SOLVED
3.0	1.5	0.15	2.0	0.4	0.5	-0.055006149510432256	11.123638324253093	2.909687902483266	18.44105260754811	LOCALLY_SOLVED
3.5	1.5	0.15	2.0	0.4	0.5	-0.05544286830555492	11.14895976033534	2.897701353722226	18.23511911273962	LOCALLY_SOLVED
4.0	1.5	0.15	2.0	0.4	0.5	-0.05588520122437368	11.174282395731735	2.8857185536827017	18.030313779607305	LOCALLY_SOLVED
3.0	0.5	0.1	1.0	0.2	1.0	-0.29470925373521795	11.898567787764204	7.578915597073244	16.68511727576667	LOCALLY_SOLVED
3.5	0.5	0.1	1.0	0.2	1.0	-0.2946119665471202	11.911272209381263	7.554219478732112	16.573161314424155	LOCALLY_SOLVED
4.0	0.5	0.1	1.0	0.2	1.0	-0.29451424260488923	11.923977827642293	7.529525290412462	16.461580077192274	LOCALLY_SOLVED
3.0	1.0	0.1	1.0	0.2	1.0	-0.29461196654712013	11.861272209381262	7.5542194787321115	16.573161314424166	LOCALLY_SOLVED
3.5	1.0	0.1	1.0	0.2	1.0	-0.2945142426048898	11.873977827642292	7.529525290412463	16.46158007719227	LOCALLY_SOLVED
4.0	1.0	0.1	1.0	0.2	1.0	-0.29441607962770705	11.886684652703638	7.504833050073425	16.350373561670185	LOCALLY_SOLVED
3.0	1.5	0.1	1.0	0.2	1.0	-0.2945142426048897	11.823977827642292	7.5295252904124625	16.46158007719227	LOCALLY_SOLVED
3.5	1.5	0.1	1.0	0.2	1.0	-0.29441607962770716	11.836684652703637	7.504833050073426	16.35037356167019	LOCALLY_SOLVED
4.0	1.5	0.1	1.0	0.2	1.0	-0.29431747533114755	11.849392694831733	7.480142775891631	16.2395417654301	LOCALLY_SOLVED
3.0	0.5	0.15	1.0	0.2	1.0	-0.2943668327872571	11.918038520988352	7.492487666068249	16.294910823792694	LOCALLY_SOLVED
3.5	0.5	0.15	1.0	0.2	1.0	-0.2942184274275447	11.937101964404508	7.455454486264444	16.129084686017023	LOCALLY_SOLVED
4.0	0.5	0.15	1.0	0.2	1.0	-0.2940690187977062	11.956168193202386	7.418425813659796	15.964101655509428	LOCALLY_SOLVED
3.0	1.0	0.15	1.0	0.2	1.0	-0.2942184274275447	11.862101964404507	7.455454486264444	16.12908468601702	LOCALLY_SOLVED
3.5	1.0	0.15	1.0	0.2	1.0	-0.29406901879770614	11.881168193202386	7.418425813659796	15.964101655509422	LOCALLY_SOLVED
4.0	1.0	0.15	1.0	0.2	1.0	-0.2939185991571909	11.900237243272578	7.381401712063866	15.799961723772315	LOCALLY_SOLVED
3.0	1.5	0.15	1.0	0.2	1.0	-0.2940690187977061	11.806168193202385	7.418425813659794	15.964101655509419	LOCALLY_SOLVED
3.5	1.5	0.15	1.0	0.2	1.0	-0.293918599157191	11.82523724327258	7.381401712063868	15.79996172377232	LOCALLY_SOLVED
4.0	1.5	0.15	1.0	0.2	1.0	-0.2937671607560768	11.844309151095802	7.344382246462786	15.636664882163409	LOCALLY_SOLVED
3.0	0.5	0.1	1.5	0.2	1.0	-0.3289140315841814	12.016535450732741	7.852242777857697	15.443348394501738	LOCALLY_SOLVED
3.5	0.5	0.1	1.5	0.2	1.0	-0.32894222074501106	12.029195264788779	7.827593623777006	15.33518017649195	LOCALLY_SOLVED
4.0	0.5	0.1	1.5	0.2	1.0	-0.3289708628102767	12.041855854727169	7.802946523703792	15.227386986080068	LOCALLY_SOLVED
3.0	1.0	0.1	1.5	0.2	1.0	-0.3289422207450117	11.97919526478878	7.8275936237770125	15.335180176491964	LOCALLY_SOLVED
3.5	1.0	0.1	1.5	0.2	1.0	-0.32897086281027704	11.991855854727168	7.802946523703792	15.227386986080084	LOCALLY_SOLVED
4.0	1.0	0.1	1.5	0.2	1.0	-0.3289999647253993	12.004517225449936	7.778301495166586	15.119968824333425	LOCALLY_SOLVED
3.0	1.5	0.1	1.5	0.2	1.0	-0.32897086281027677	11.94185585472717	7.802946523703791	15.227386986080077	LOCALLY_SOLVED
3.5	1.5	0.1	1.5	0.2	1.0	-0.328999964725399	11.954517225449935	7.778301495166582	15.119968824333416	LOCALLY_SOLVED
4.0	1.5	0.1	1.5	0.2	1.0	-0.3290295335574272	11.96717938188762	7.753658555886854	15.012925692343295	LOCALLY_SOLVED
3.0	0.5	0.15	1.5	0.2	1.0	-0.3290146903302913	12.035848205145147	7.765979763254339	15.066400379549629	LOCALLY_SOLVED
3.5	0.5	0.15	1.5	0.2	1.0	-0.32905957649750023	12.054842328999165	7.72901772378154	14.906257591225625	LOCALLY_SOLVED
4.0	0.5	0.15	1.5	0.2	1.0	-0.3291055459030069	12.073838243097198	7.692060466256949	14.746958624937964	LOCALLY_SOLVED
3.0	1.0	0.15	1.5	0.2	1.0	-0.3290595764974999	11.979842328999162	7.729017723781538	14.906257591225629	LOCALLY_SOLVED
3.5	1.0	0.15	1.5	0.2	1.0	-0.32910554590300695	11.998838243097198	7.692060466256948	14.74695862493796	LOCALLY_SOLVED
4.0	1.0	0.15	1.5	0.2	1.0	-0.3291526237919503	12.01783596438968	7.655108052668124	14.58850348464672	LOCALLY_SOLVED
