hm	hc	α	c	v	z	pc	ζ	obj	status
2.5	3.0	0.15	0.5	0.2	0.9247144089759025	8.5446525166217	-2.4815000224486972e-9	35.016302418723974	LOCALLY_SOLVED
3.0	3.0	0.15	0.5	0.2	0.9243583824829187	8.582141322020709	-2.481495202284891e-9	34.67201205676019	LOCALLY_SOLVED
1.0	3.5	0.15	0.5	0.2	0.9254164970113956	8.394674437725408	-2.4815080228857953e-9	35.70994713629213	LOCALLY_SOLVED
1.5	3.5	0.15	0.5	0.2	0.9250670982418508	8.432163554215439	-2.48150428647354e-9	35.36228078090105	LOCALLY_SOLVED
2.0	3.5	0.15	0.5	0.2	0.9247144089759025	8.4696525166217	-2.4815000224495443e-9	35.016302418723974	LOCALLY_SOLVED
2.5	3.5	0.15	0.5	0.2	0.9243583824829188	8.50714132202071	-2.481495202285738e-9	34.67201205676018	LOCALLY_SOLVED
3.0	3.5	0.15	0.5	0.2	0.9239989711425164	8.544629967419294	-2.4814897958963584e-9	34.32940970214209	LOCALLY_SOLVED
1.0	4.0	0.15	0.5	0.2	0.9250670982418508	8.35716355421544	-2.481504286472693e-9	35.36228078090105	LOCALLY_SOLVED
1.5	4.0	0.15	0.5	0.2	0.9247144089759025	8.394652516621699	-2.4815000224486972e-9	35.016302418723974	LOCALLY_SOLVED
2.0	4.0	0.15	0.5	0.2	0.9243583824829187	8.43214132202071	-2.481495202284891e-9	34.67201205676019	LOCALLY_SOLVED
2.5	4.0	0.15	0.5	0.2	0.9239989711425165	8.469629967419293	-2.4814897958972055e-9	34.329409702142094	LOCALLY_SOLVED
3.0	4.0	0.15	0.5	0.2	0.9236361264232644	8.507118449752575	-2.481483771552398e-9	33.9884953621384	LOCALLY_SOLVED
1.0	2.0	0.05	1.0	0.2	0.8128882440589021	8.801039414747633	-2.482289320939347e-9	35.389854448293406	LOCALLY_SOLVED
1.5	2.0	0.05	1.0	0.2	0.8126138518668555	8.813518006559963	-2.4822893209396317e-9	35.27368276751577	LOCALLY_SOLVED
2.0	2.0	0.05	1.0	0.2	0.812338651640561	8.82599650381915	-2.4822893209399067e-9	35.15769890856937	LOCALLY_SOLVED
2.5	2.0	0.05	1.0	0.2	0.812062639793175	8.838474905966354	-2.4822893209402123e-9	35.04190287287675	LOCALLY_SOLVED
3.0	2.0	0.05	1.0	0.2	0.8117858127165024	8.850953212438586	-2.482289320940493e-9	34.92629466186875	LOCALLY_SOLVED
1.0	2.5	0.05	1.0	0.2	0.8126138518668555	8.788518006559965	-2.482289320939622e-9	35.273682767515766	LOCALLY_SOLVED
1.5	2.5	0.05	1.0	0.2	0.8123386516405608	8.80099650381915	-2.482289320939916e-9	35.15769890856937	LOCALLY_SOLVED
2.0	2.5	0.05	1.0	0.2	0.812062639793175	8.813474905966352	-2.482289320940202e-9	35.04190287287675	LOCALLY_SOLVED
2.5	2.5	0.05	1.0	0.2	0.8117858127165024	8.825953212438586	-2.4822893209404766e-9	34.92629466186875	LOCALLY_SOLVED
3.0	2.5	0.05	1.0	0.2	0.811508166780837	8.838431422668684	-2.4822893209407765e-9	34.810874276984784	LOCALLY_SOLVED
1.0	3.0	0.05	1.0	0.2	0.8123386516405607	8.77599650381915	-2.4822893209399067e-9	35.157698908569365	LOCALLY_SOLVED
1.5	3.0	0.05	1.0	0.2	0.812062639793175	8.788474905966353	-2.4822893209402123e-9	35.04190287287675	LOCALLY_SOLVED
2.0	3.0	0.05	1.0	0.2	0.8117858127165024	8.800953212438587	-2.4822893209404775e-9	34.92629466186875	LOCALLY_SOLVED
2.5	3.0	0.05	1.0	0.2	0.811508166780837	8.813431422668684	-2.482289320940768e-9	34.810874276984784	LOCALLY_SOLVED
3.0	3.0	0.05	1.0	0.2	0.8112296983347987	8.825909536085257	-2.482289320941051e-9	34.69564171967276	LOCALLY_SOLVED
1.0	3.5	0.05	1.0	0.2	0.812062639793175	8.763474905966353	-2.482289320940202e-9	35.04190287287674	LOCALLY_SOLVED
1.5	3.5	0.05	1.0	0.2	0.8117858127165024	8.775953212438585	-2.4822893209404746e-9	34.92629466186875	LOCALLY_SOLVED
2.0	3.5	0.05	1.0	0.2	0.811508166780837	8.788431422668683	-2.4822893209407765e-9	34.810874276984784	LOCALLY_SOLVED
2.5	3.5	0.05	1.0	0.2	0.8112296983347987	8.800909536085257	-2.4822893209410424e-9	34.69564171967276	LOCALLY_SOLVED
3.0	3.5	0.05	1.0	0.2	0.8109504037051717	8.813387552112658	-2.482289320941321e-9	34.58059699138916	LOCALLY_SOLVED
1.0	4.0	0.05	1.0	0.2	0.8117858127165024	8.750953212438587	-2.482289320940493e-9	34.92629466186875	LOCALLY_SOLVED
1.5	4.0	0.05	1.0	0.2	0.8115081667808371	8.763431422668685	-2.482289320940768e-9	34.8108742769848	LOCALLY_SOLVED
2.0	4.0	0.05	1.0	0.2	0.8112296983347987	8.775909536085257	-2.482289320941051e-9	34.695641719672764	LOCALLY_SOLVED
2.5	4.0	0.05	1.0	0.2	0.8109504037051718	8.788387552112658	-2.4822893209413303e-9	34.580596991389164	LOCALLY_SOLVED
3.0	4.0	0.05	1.0	0.2	0.8106702791967398	8.80086547017095	-2.4822893209415975e-9	34.46574009359921	LOCALLY_SOLVED
1.0	2.0	0.1	1.0	0.2	0.8112296983347987	8.775909536085257	-2.482289320941051e-9	34.695641719672764	LOCALLY_SOLVED
1.5	2.0	0.1	1.0	0.2	0.8106702791967398	8.80086547017095	-2.4822893209415975e-9	34.46574009359921	LOCALLY_SOLVED
2.0	2.0	0.1	1.0	0.2	0.8101075256515996	8.825821010038718	-2.482289320942158e-9	34.236589795404655	LOCALLY_SOLVED
2.5	2.0	0.1	1.0	0.2	0.8095414076913054	8.850776150961622	-2.4822893209426943e-9	34.00819083698631	LOCALLY_SOLVED
3.0	2.0	0.1	1.0	0.2	0.808971894945009	8.87573088814148	-2.48228932094324e-9	33.780543230384346	LOCALLY_SOLVED
1.0	2.5	0.1	1.0	0.2	0.81067027919674	8.75086547017095	-2.4822893209415975e-9	34.46574009359921	LOCALLY_SOLVED
1.5	2.5	0.1	1.0	0.2	0.8101075256515996	8.775821010038717	-2.4822893209421666e-9	34.23658979540464	LOCALLY_SOLVED
2.0	2.5	0.1	1.0	0.2	0.8095414076913054	8.800776150961623	-2.4822893209427034e-9	34.00819083698631	LOCALLY_SOLVED
2.5	2.5	0.1	1.0	0.2	0.808971894945009	8.825730888141479	-2.48228932094324e-9	33.780543230384346	LOCALLY_SOLVED
3.0	2.5	0.1	1.0	0.2	0.8083989566735597	8.850685216707546	-2.482289320943778e-9	33.553646987783935	LOCALLY_SOLVED
1.0	3.0	0.1	1.0	0.2	0.8101075256515996	8.725821010038718	-2.482289320942149e-9	34.23658979540465	LOCALLY_SOLVED
1.5	3.0	0.1	1.0	0.2	0.8095414076913054	8.750776150961624	-2.4822893209426943e-9	34.0081908369863	LOCALLY_SOLVED
2.0	3.0	0.1	1.0	0.2	0.8089718949450091	8.775730888141478	-2.4822893209432402e-9	33.780543230384346	LOCALLY_SOLVED
2.5	3.0	0.1	1.0	0.2	0.8083989566735598	8.800685216707548	-2.4822893209437854e-9	33.553646987783935	LOCALLY_SOLVED
3.0	3.0	0.1	1.0	0.2	0.8078225617638739	8.825639131715208	-2.4822893209443023e-9	33.32750212151744	LOCALLY_SOLVED
1.0	3.5	0.1	1.0	0.2	0.8095414076913054	8.700776150961623	-2.482289320942704e-9	34.00819083698631	LOCALLY_SOLVED
1.5	3.5	0.1	1.0	0.2	0.8089718949450091	8.725730888141479	-2.4822893209432402e-9	33.780543230384346	LOCALLY_SOLVED
2.0	3.5	0.1	1.0	0.2	0.8083989566735597	8.750685216707547	-2.482289320943785e-9	33.55364698778394	LOCALLY_SOLVED
2.5	3.5	0.1	1.0	0.2	0.8078225617638739	8.775639131715208	-2.482289320944303e-9	33.327502121517455	LOCALLY_SOLVED
3.0	3.5	0.1	1.0	0.2	0.8072426787232009	8.800592628144624	-2.4822893209448297e-9	33.10210864406676	LOCALLY_SOLVED
1.0	4.0	0.1	1.0	0.2	0.8089718949450091	8.67573088814148	-2.48228932094324e-9	33.78054323038434	LOCALLY_SOLVED
1.5	4.0	0.1	1.0	0.2	0.8083989566735597	8.700685216707546	-2.4822893209437854e-9	33.553646987783935	LOCALLY_SOLVED
2.0	4.0	0.1	1.0	0.2	0.8078225617638741	8.725639131715209	-2.48228932094431e-9	33.32750212151745	LOCALLY_SOLVED
2.5	4.0	0.1	1.0	0.2	0.8072426787232008	8.750592628144624	-2.4822893209448297e-9	33.10210864406676	LOCALLY_SOLVED
3.0	4.0	0.1	1.0	0.2	0.8066592756732816	8.775545700899338	-2.482289320945356e-9	32.877466568065486	LOCALLY_SOLVED
1.0	2.0	0.15	1.0	0.2	0.8095414076913054	8.750776150961624	-2.4822893209426943e-9	34.0081908369863	LOCALLY_SOLVED
1.5	2.0	0.15	1.0	0.2	0.8086858559356656	8.788208103808527	-2.482289320943517e-9	33.66700118781664	LOCALLY_SOLVED
2.0	2.0	0.15	1.0	0.2	0.8078225617638739	8.825639131715208	-2.4822893209443023e-9	33.32750212151744	LOCALLY_SOLVED
2.5	2.0	0.15	1.0	0.2	0.806951419207009	8.863069217802877	-2.4822893209450997e-9	32.98969368008936	LOCALLY_SOLVED
3.0	2.0	0.15	1.0	0.2	0.8060723203443999	8.900498344804875	-2.4822893209458653e-9	32.65357590630127	LOCALLY_SOLVED
1.0	2.5	0.15	1.0	0.2	0.8086858559356656	8.713208103808528	-2.482289320943517e-9	33.66700118781664	LOCALLY_SOLVED
1.5	2.5	0.15	1.0	0.2	0.807822561763874	8.750639131715209	-2.48228932094432e-9	33.32750212151745	LOCALLY_SOLVED
2.0	2.5	0.15	1.0	0.2	0.806951419207009	8.788069217802878	-2.4822893209450997e-9	32.98969368008936	LOCALLY_SOLVED
2.5	2.5	0.15	1.0	0.2	0.8060723203443999	8.825498344804874	-2.4822893209458657e-9	32.65357590630127	LOCALLY_SOLVED
3.0	2.5	0.15	1.0	0.2	0.8051851552582343	8.862926495055884	-2.482289320946614e-9	32.31914884370798	LOCALLY_SOLVED
1.0	3.0	0.15	1.0	0.2	0.807822561763874	8.67563913171521	-2.4822893209443023e-9	33.32750212151745	LOCALLY_SOLVED
1.5	3.0	0.15	1.0	0.2	0.806951419207009	8.713069217802879	-2.482289320945092e-9	32.989693680089374	LOCALLY_SOLVED
2.0	3.0	0.15	1.0	0.2	0.8060723203443999	8.750498344804875	-2.4822893209458645e-9	32.65357590630127	LOCALLY_SOLVED
2.5	3.0	0.15	1.0	0.2	0.8051851552582344	8.787926495055885	-2.4822893209466143e-9	32.31914884370798	LOCALLY_SOLVED
3.0	3.0	0.15	1.0	0.2	0.804289811986883	8.825353650480807	-2.482289320947358e-9	31.986412536668414	LOCALLY_SOLVED
1.0	3.5	0.15	1.0	0.2	0.806951419207009	8.638069217802878	-2.4822893209450997e-9	32.98969368008936	LOCALLY_SOLVED
1.5	3.5	0.15	1.0	0.2	0.8060723203443999	8.675498344804875	-2.4822893209458653e-9	32.65357590630127	LOCALLY_SOLVED
2.0	3.5	0.15	1.0	0.2	0.8051851552582343	8.712926495055884	-2.4822893209466218e-9	32.319148843707964	LOCALLY_SOLVED
2.5	3.5	0.15	1.0	0.2	0.804289811986883	8.750353650480807	-2.4822893209473563e-9	31.986412536668407	LOCALLY_SOLVED
3.0	3.5	0.15	1.0	0.2	0.8033861764769005	8.787779792583256	-2.4822893209480855e-9	31.655367030364317	LOCALLY_SOLVED
1.0	4.0	0.15	1.0	0.2	0.8060723203443999	8.600498344804874	-2.4822893209458657e-9	32.65357590630127	LOCALLY_SOLVED
1.5	4.0	0.15	1.0	0.2	0.8051851552582343	8.637926495055885	-2.482289320946614e-9	32.31914884370798	LOCALLY_SOLVED
2.0	4.0	0.15	1.0	0.2	0.804289811986883	8.675353650480806	-2.4822893209473567e-9	31.986412536668407	LOCALLY_SOLVED
2.5	4.0	0.15	1.0	0.2	0.8033861764769005	8.712779792583257	-2.4822893209480776e-9	31.655367030364317	LOCALLY_SOLVED
3.0	4.0	0.15	1.0	0.2	0.8024741325336608	8.750204902433682	-2.482289320948793e-9	31.326012370819463	LOCALLY_SOLVED
1.0	2.0	0.05	1.5	0.2	0.7042129041768014	9.040106248738434	-2.4822893215301555e-9	32.71710394303642	LOCALLY_SOLVED
1.5	2.0	0.05	1.5	0.2	0.7037899196827581	9.052554080899679	-2.4822893215282083e-9	32.60484649028358	LOCALLY_SOLVED
2.0	2.0	0.05	1.5	0.2	0.7033657160726065	9.065001687833101	-2.4822893215266875e-9	32.49277732173588	LOCALLY_SOLVED
2.5	2.0	0.05	1.5	0.2	0.7029402880240857	9.077449068233499	-2.4822893215255216e-9	32.38089644078155	LOCALLY_SOLVED
3.0	2.0	0.05	1.5	0.2	0.7025136301835885	9.089896220786136	-2.482289321524442e-9	32.269203850828404	LOCALLY_SOLVED
1.0	2.5	0.05	1.5	0.2	0.7037899196827581	9.027554080899678	-2.482289321528219e-9	32.60484649028358	LOCALLY_SOLVED
1.5	2.5	0.05	1.5	0.2	0.7033657160726066	9.040001687833103	-2.4822893215258016e-9	32.492777321735886	LOCALLY_SOLVED
2.0	2.5	0.05	1.5	0.2	0.7029402880240857	9.052449068233498	-2.4822893215255216e-9	32.38089644078155	LOCALLY_SOLVED
2.5	2.5	0.05	1.5	0.2	0.7025136301835886	9.064896220786137	-2.482289321524444e-9	32.269203850828404	LOCALLY_SOLVED
3.0	2.5	0.05	1.5	0.2	0.7020857371659311	9.077343144166674	-2.4822893215241535e-9	32.157699555304106	LOCALLY_SOLVED
1.0	3.0	0.05	1.5	0.2	0.7033657160726066	9.015001687833102	-2.4822893215259278e-9	32.49277732173587	LOCALLY_SOLVED
1.5	3.0	0.05	1.5	0.2	0.7029402880240857	9.027449068233498	-2.4822893215250042e-9	32.38089644078155	LOCALLY_SOLVED
2.0	3.0	0.05	1.5	0.2	0.7025136301835886	9.039896220786137	-2.4822893215245695e-9	32.269203850828404	LOCALLY_SOLVED
2.5	3.0	0.05	1.5	0.2	0.702085737165931	9.052343144166674	-2.4822893215241535e-9	32.157699555304106	LOCALLY_SOLVED
3.0	3.0	0.05	1.5	0.2	0.7016566035541146	9.06478983704107	-2.4822893215236195e-9	32.046383557656235	LOCALLY_SOLVED
1.0	3.5	0.05	1.5	0.2	0.7029402880240857	9.0024490682335	-2.4822893215255216e-9	32.38089644078154	LOCALLY_SOLVED
1.5	3.5	0.05	1.5	0.2	0.7025136301835886	9.014896220786136	-2.4822893215245687e-9	32.269203850828404	LOCALLY_SOLVED
2.0	3.5	0.05	1.5	0.2	0.7020857371659311	9.027343144166673	-2.4822893215241547e-9	32.157699555304106	LOCALLY_SOLVED
2.5	3.5	0.05	1.5	0.2	0.7016566035541146	9.03978983704107	-2.482289321523242e-9	32.046383557656235	LOCALLY_SOLVED
3.0	3.5	0.05	1.5	0.2	0.7012262238990877	9.052236298065502	-2.4822893215228606e-9	31.935255861352434	LOCALLY_SOLVED
1.0	4.0	0.05	1.5	0.2	0.7025136301835885	8.989896220786136	-2.4822893215245695e-9	32.269203850828404	LOCALLY_SOLVED
1.5	4.0	0.05	1.5	0.2	0.7020857371659311	9.002343144166675	-2.482289321523902e-9	32.15769955530412	LOCALLY_SOLVED
2.0	4.0	0.05	1.5	0.2	0.7016566035541146	9.01478983704107	-2.48228932152325e-9	32.046383557656235	LOCALLY_SOLVED
2.5	4.0	0.05	1.5	0.2	0.7012262238990876	9.027236298065501	-2.4822893215226174e-9	31.93525586135245	LOCALLY_SOLVED
3.0	4.0	0.05	1.5	0.2	0.7007945927195062	9.039682525886276	-2.4822893215220284e-9	31.8243164698806	LOCALLY_SOLVED
1.0	2.0	0.1	1.5	0.2	0.7016566035541146	9.01478983704107	-2.48228932152325e-9	32.046383557656235	LOCALLY_SOLVED
1.5	2.0	0.1	1.5	0.2	0.7007945927195062	9.039682525886276	-2.4822893215220284e-9	31.8243164698806	LOCALLY_SOLVED
2.0	2.0	0.1	1.5	0.2	0.6999275536983836	9.0645742764522	-2.482289321520831e-9	31.603002615486414	LOCALLY_SOLVED
2.5	2.0	0.1	1.5	0.2	0.6990554419848706	9.089465077708558	-2.482289321520022e-9	31.38244202278713	LOCALLY_SOLVED
3.0	2.0	0.1	1.5	0.2	0.6981782125406552	9.114354918461427	-2.4822893215183454e-9	31.162634720429487	LOCALLY_SOLVED
1.0	2.5	0.1	1.5	0.2	0.7007945927195062	8.989682525886275	-2.4822893215220284e-9	31.8243164698806	LOCALLY_SOLVED
1.5	2.5	0.1	1.5	0.2	0.6999275536983836	9.014574276452201	-2.482289321520718e-9	31.60300261548641	LOCALLY_SOLVED
2.0	2.5	0.1	1.5	0.2	0.6990554419848707	9.03946507770856	-2.482289321519781e-9	31.38244202278713	LOCALLY_SOLVED
2.5	2.5	0.1	1.5	0.2	0.6981782125406553	9.064354918461428	-2.4822893215182197e-9	31.162634720429494	LOCALLY_SOLVED
3.0	2.5	0.1	1.5	0.2	0.6972958197869041	9.089243787350316	-2.4822893215172668e-9	30.943580737398634	LOCALLY_SOLVED
1.0	3.0	0.1	1.5	0.2	0.6999275536983836	8.964574276452202	-2.4822893215207058e-9	31.60300261548641	LOCALLY_SOLVED
1.5	3.0	0.1	1.5	0.2	0.6990554419848706	8.989465077708559	-2.4822893215196433e-9	31.382442022787117	LOCALLY_SOLVED
2.0	3.0	0.1	1.5	0.2	0.6981782125406554	9.014354918461427	-2.4822893215184616e-9	31.162634720429494	LOCALLY_SOLVED
2.5	3.0	0.1	1.5	0.2	0.6972958197869042	9.039243787350317	-2.4822893215172655e-9	30.94358073739863	LOCALLY_SOLVED
3.0	3.0	0.1	1.5	0.2	0.6964082175960269	9.064131672845164	-2.4822893215159123e-9	30.725280103022975	LOCALLY_SOLVED
1.0	3.5	0.1	1.5	0.2	0.6990554419848706	8.93946507770856	-2.482289321519643e-9	31.38244202278713	LOCALLY_SOLVED
1.5	3.5	0.1	1.5	0.2	0.6981782125406554	8.964354918461428	-2.4822893215184616e-9	31.162634720429494	LOCALLY_SOLVED
2.0	3.5	0.1	1.5	0.2	0.6972958197869042	8.989243787350317	-2.4822893215171535e-9	30.94358073739864	LOCALLY_SOLVED
2.5	3.5	0.1	1.5	0.2	0.696408217596027	9.014131672845163	-2.482289321517042e-9	30.725280103022982	LOCALLY_SOLVED
3.0	3.5	0.1	1.5	0.2	0.6955153592832873	9.039018563243253	-2.482289321514876e-9	30.50773284697945	LOCALLY_SOLVED
1.0	4.0	0.1	1.5	0.2	0.6981782125406553	8.914354918461427	-2.4822893215183355e-9	31.162634720429494	LOCALLY_SOLVED
1.5	4.0	0.1	1.5	0.2	0.6972958197869042	8.939243787350318	-2.482289321517025e-9	30.94358073739863	LOCALLY_SOLVED
2.0	4.0	0.1	1.5	0.2	0.6964082175960271	8.964131672845165	-2.4822893215157874e-9	30.725280103022982	LOCALLY_SOLVED
